duration;f1_test;f1_train;roc_auc;model;dataset;variables;sampler;cv;TN;FP;FN;TP
0,30398106575012207;0,6037735849056604;0,5731447393915908;0,7582330229389053;KNN;LabelEncoding;Variables Filtradas (f1);;0;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,26236987113952637;0,5699115044247788;0,5769453562463797;0,7002405384758326;KNN;LabelEncoding;Variables Filtradas (f1);;1;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,265916109085083;0,5748299319727891;0,5764158262218774;0,7279334338157868;KNN;LabelEncoding;Variables Filtradas (f1);;2;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,26311302185058594;0,5846702317290552;0,5753424657534246;0,7524002229884583;KNN;LabelEncoding;Variables Filtradas (f1);;3;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,26639389991760254;0,5961871750433276;0,5740274820979292;0,749061326658323;KNN;LabelEncoding;Variables Filtradas (f1);;4;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,2619781494140625;0,5432937181663837;0,5800193986420951;0,7041705023841787;KNN;LabelEncoding;Variables Filtradas (f1);;5;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,25986289978027344;0,5699658703071672;0,5769678169833269;0,7221526908635795;KNN;LabelEncoding;Variables Filtradas (f1);;6;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,2621619701385498;0,5689045936395759;0,5770567786790266;0,7196495619524406;KNN;LabelEncoding;Variables Filtradas (f1);;7;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,271136999130249;0,5784832451499118;0,5760092717790226;0,7440757558518396;KNN;LabelEncoding;Variables Filtradas (f1);;8;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,26030898094177246;0,5729537366548043;0,5766113469702817;0,7248653314198956;KNN;LabelEncoding;Variables Filtradas (f1);;9;0,3541117238072405;0,26612323183888753;0,03725626740947075;0,2881267409470752
0,26788997650146484;0,5904255319148937;0,6710608913998746;0,8043276278570397;KNN;LabelEncoding;Variables Filtradas (roc_auc);;0;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,22866082191467285;0,5793871866295264;0,6679340937896072;0,7935137199843081;KNN;LabelEncoding;Variables Filtradas (roc_auc);;1;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,22434210777282715;0,5673352435530087;0,6735010872941909;0,797256003138356;KNN;LabelEncoding;Variables Filtradas (roc_auc);;2;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,2319169044494629;0,554089709762533;0,6884939195509823;0,8026242438007145;KNN;LabelEncoding;Variables Filtradas (roc_auc);;3;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,23255109786987305;0,56986301369863;0,6837180286961946;0,7873633364019073;KNN;LabelEncoding;Variables Filtradas (roc_auc);;4;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,2232050895690918;0,526595744680851;0,6910299003322259;0,7829259715139794;KNN;LabelEncoding;Variables Filtradas (roc_auc);;5;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,22699499130249023;0,5649717514124294;0,6783151326053042;0,808572699345256;KNN;LabelEncoding;Variables Filtradas (roc_auc);;6;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,22864580154418945;0,5423728813559323;0,6865486175831004;0,7883511414060964;KNN;LabelEncoding;Variables Filtradas (roc_auc);;7;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,22715997695922852;0,5348189415041784;0,6807980049875312;0,7804021555870457;KNN;LabelEncoding;Variables Filtradas (roc_auc);;8;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
0,23197507858276367;0,5392670157068062;0,6900445765230312;0,7823412574613673;KNN;LabelEncoding;Variables Filtradas (roc_auc);;9;0,42240966165053195;0,0735167257739864;0,2332329592116069;0,2784013139885026
